"id","code","name","account_type","reconcile"
"account_template_202010106","2.02.01.01.06","Empréstimos ou Financiamentos - no País - Longo Prazo","liability_non_current",""
"account_template_202010107","2.02.01.01.07","Empréstimos ou Financiamentos - no Exterior - Longo Prazo","liability_non_current",""
"account_template_202010108","2.02.01.01.08","Adiantamentos de Contrato de Câmbio - Longo Prazo","liability_non_current",""
"account_template_202010109","2.02.01.01.09","Arrendamento no País - Longo Prazo","liability_non_current",""
"account_template_202010110","2.02.01.01.10","Arrendamento no Exterior - Longo Prazo","liability_non_current",""
"account_template_202010111","2.02.01.01.11","Adiantamentos de Clientes - no País – Longo Prazo","liability_non_current",""
"account_template_202010112","2.02.01.01.12","Adiantamentos de Clientes - no Exterior – Longo Prazo","liability_non_current",""
"account_template_202010150","2.02.01.01.50","(-)Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) – Empréstimos e Financiamentos - Longo Prazo","liability_non_current",""
"account_template_202010170","2.02.01.01.70","Subconta - Ajuste a Valor Justo - Empréstimos e Financiamentos - Longo Prazo","liability_non_current",""
"account_template_202010190","2.02.01.01.90","Subconta – Adoção Inicial - Empréstimos e Financiamentos - Longo Prazo","liability_non_current",""
"account_template_202010201","2.02.01.02.01","Benefícios Pós Emprego - Longo Prazo","liability_non_current",""
"account_template_202010202","2.02.01.02.02","Outro Benefícios de Longo Prazo - Longo Prazo","liability_non_current",""
"account_template_202010203","2.02.01.02.03","Benefícios Rescisórios - Longo Prazo","liability_non_current",""
"account_template_202010301","2.02.01.03.01","Parcelamentos Especiais e Ordinários a Recolher - Tributos Federais - Longo Prazo","liability_non_current",""
"account_template_202010302","2.02.01.03.02","Parcelamentos Especiais e Ordinários a Recolher - Tributos Estaduais e Municipais - Longo Prazo","liability_non_current",""
"account_template_202010328","2.02.01.03.28","Outros Tributos a Recolher - Longo Prazo","liability_non_current",""
"account_template_202010501","2.02.01.05.01","Débitos Fiscais IRPJ - Diferenças Temporárias - Longo Prazo","liability_non_current",""
"account_template_202010502","2.02.01.05.02","Débitos Fiscais CSLL - Diferenças Temporárias - Longo Prazo","liability_non_current",""
"account_template_202010701","2.02.01.07.01","Debêntures a Pagar - Longo Prazo","liability_non_current",""
"account_template_202010702","2.02.01.07.02","Prêmio na Emissão de Debêntures - Longo Prazo","liability_non_current",""
"account_template_202010704","2.02.01.07.04","Notas Promissórias a Pagar – Longo Prazo","liability_non_current",""
"account_template_202010705","2.02.01.07.05","Bonds a Pagar","liability_non_current",""
"account_template_202010706","2.02.01.07.06","Certificados de Recebíveis Imobiliários(CRI) – Longo Prazo","liability_non_current",""
"account_template_202010707","2.02.01.07.07","Certificados de Recebíveis do Agronegócio(CRA) – Longo Prazo","liability_non_current",""
"account_template_202010725","2.02.01.07.25","Outros Títulos de Dívida a Pagar - – Pelo Custo Amortizado - Longo Prazo","liability_non_current",""
"account_template_202010727","2.02.01.07.27","(-) Custos a Amortizar - Títulos de Dívida - Longo Prazo","liability_non_current",""
"account_template_202010728","2.02.01.07.28","Outros Títulos de Dívida a Pagar – Pelo Pelo Valor Justo(VJPR) - – Longo Prazo","liability_non_current",""
"account_template_202010729","2.02.01.07.29","(-) Deságio a Apropriar - Debêntures - Longo Prazo","liability_non_current",""
"account_template_202010770","2.02.01.07.70","Subconta - Ajuste a Valor Justo – Títulos de Dívida a Pagar - – Longo Prazo","liability_non_current",""
"account_template_202010901","2.02.01.09.01","Provisões de Natureza Trabalhista - Longo Prazo","liability_non_current",""
"account_template_202010902","2.02.01.09.02","Provisões de Natureza Tributária - Longo Prazo","liability_non_current",""
"account_template_202010903","2.02.01.09.03","Provisões de Natureza Cível - Longo Prazo","liability_non_current",""
"account_template_202010928","2.02.01.09.28","Outras Provisões - Longo Prazo","liability_non_current",""
"account_template_202011001","2.02.01.10.01","IRRF a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011002","2.02.01.10.02","IPI a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011003","2.02.01.10.03","ICMS a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011004","2.02.01.10.04","PIS a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011005","2.02.01.10.05","COFINS a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011006","2.02.01.10.06","IOF a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011007","2.02.01.10.07","CIDE a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011008","2.02.01.10.08","Tributos Municipais a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011009","2.02.01.10.09","Parcelamentos Especiais a Recolher - Tributos Federais – Longo Prazo","liability_non_current",""
"account_template_202011010","2.02.01.10.10","Parcelamentos Especiais a Recolher - Tributos Estaduais e Municipais – Longo Prazo","liability_non_current",""
"account_template_202011011","2.02.01.10.11","Contribuição a Recolher - Desoneração da Folha de Pagamento - Longo Prazo","liability_non_current",""
"account_template_202011028","2.02.01.10.28","Outros Tributos a Recolher - Longo Prazo","liability_non_current",""
"account_template_202011101","2.02.01.11.01","Mútuos - Partes Não Relacionadas – No País - Longo Prazo","liability_non_current",""
"account_template_202011102","2.02.01.11.02","Mútuos - Partes Não Relacionadas - No Exterior - Longo Prazo","liability_non_current",""
"account_template_202011103","2.02.01.11.03","Mútuos – Partes Relacionadas – No País - Longo Prazo","liability_non_current",""
"account_template_202011104","2.02.01.11.04","Mútuos - Partes Relacionadas – No Exterior - Longo Prazo","liability_non_current",""
"account_template_202011110","2.02.01.11.10","Passivo Contingente Assumido em Combinação de Negócios - Longo Prazo","liability_non_current",""
"account_template_202011113","2.02.01.11.13","Adiantamento para Futuro Aumento de Capital - Passivo - Longo Prazo","liability_non_current",""
"account_template_202011115","2.02.01.11.15","Conta de Controle de Custo Contratado - Longo Prazo","liability_non_current",""
"account_template_202011116","2.02.01.11.16","Conta de Controle de Custo Orçado - Longo Prazo","liability_non_current",""
"account_template_202011122","2.02.01.11.22","Direitos Creditórios a Pagar – Longo Prazo","liability_non_current",""
"account_template_202011128","2.02.01.11.28","Outras Obrigações - Longo Prazo","liability_non_current",""
"account_template_202011150","2.02.01.11.50","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) Outras Obrigações - Longo Prazo","liability_non_current",""
"account_template_202011160","2.02.01.11.60","CPC 47 - Passivos de Contrato - Longo Prazo","liability_non_current",""
"account_template_202011170","2.02.01.11.70","Subconta - Ajuste a Valor Justo – Outras Obrigações - Longo Prazo","liability_non_current",""
"account_template_202011190","2.02.01.11.90","Subconta – Adoção Inicial - Outras Obrigações - Longo Prazo","liability_non_current",""
"account_template_202012101","2.02.01.21.01","Receitas Diferidas","liability_non_current",""
"account_template_202012102","2.02.01.21.02","(-) Custos Correspondentes às Receitas Diferidas","liability_non_current",""
"account_template_202012103","2.02.01.21.03","Subvenção Governamental a Apropriar","liability_non_current",""
"account_template_202012150","2.02.01.21.50","(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Receita Diferida - Longo Prazo","liability_non_current",""
"account_template_202012170","2.02.01.21.70","Subconta - Ajuste a Valor Justo – Receita Diferida - Longo Prazo","liability_non_current",""
"account_template_202012190","2.02.01.21.90","Subconta – Adoção Inicial - Receita Diferida - Longo Prazo","liability_non_current",""
"account_template_203010101","2.03.01.01.01","Capital Subscrito de Domiciliados e Residentes no País","equity",""
"account_template_203010121","2.03.01.01.21","(-) Capital a Integralizar de Domiciliados e Residentes no País","equity",""
"account_template_203010201","2.03.01.02.01","Capital Subscrito de Domiciliados e Residentes no Exterior","equity",""
"account_template_203010210","2.03.01.02.10","(-) Capital a Integralizar de Domiciliados e Residentes no Exterior","equity",""
"account_template_203011001","2.03.01.10.01","(-) Gastos com Emissão de Ações","equity",""
"account_template_203020101","2.03.02.01.01","Ágio na Emissão de Ações","equity",""
"account_template_203020102","2.03.02.01.02","Reserva Especial de Ágio na Incorporação","equity",""
"account_template_203020103","2.03.02.01.03","Alienação de Partes Beneficiárias e Bônus de Subscrição","equity",""
"account_template_203020111","2.03.02.01.11","Doações e Subvenções para Investimentos (Reserva constituída até 31/12/2007)","equity",""
"account_template_203020112","2.03.02.01.12","Prêmio Recebido na Emissão de Debêntures (Reserva constituída até 31/12/2007)","equity",""
"account_template_203020199","2.03.02.01.99","Outras Reservas de Capital","equity",""
"account_template_203020201","2.03.02.02.01","Reserva de Reavaliação","equity",""
"account_template_203020202","2.03.02.02.02","Reserva de Reavaliação Reflexa","equity",""
"account_template_203020301","2.03.02.03.01","Reserva Legal","equity",""
"account_template_203020302","2.03.02.03.02","Reserva Estatutária","equity",""
"account_template_203020303","2.03.02.03.03","Reserva para Contingência","equity",""
"account_template_203020304","2.03.02.03.04","Reserva de Incentivos Fiscais","equity",""
"account_template_203020305","2.03.02.03.05","Reserva de Lucros para Expansão","equity",""
"account_template_203020306","2.03.02.03.06","Reserva de Lucros a Realizar","equity",""
"account_template_203020307","2.03.02.03.07","Reserva Especial para Dividendo Obrigatório não Distribuído","equity",""
"account_template_203020308","2.03.02.03.08","Reserva de Prêmio na Emissão de Debêntures","equity",""
"account_template_203020309","2.03.02.03.09","Reserva para Aumento de Capital (Lei nº 9.249/1995, art. 9º, § 9º)","equity",""
"account_template_203020399","2.03.02.03.99","Outras Reservas de Lucros","equity",""
"account_template_203030101","2.03.03.01.01","Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda","equity",""
"account_template_203030102","2.03.03.01.02","Contrapartidas Ajustes em Operações de Hedge","equity",""
"account_template_203030103","2.03.03.01.03","Contrapartida da Diferença Positiva de Ativo Imobilizado Transferido para Propriedades para Investimento","equity",""
"account_template_203030104","2.03.03.01.04","Contrapartida de Ajustes dos Planos de Benefícios a Empregados","equity",""
"account_template_203030105","2.03.03.01.05","Contrapartida de Ajustes do Ativo Imobilizado e de Propriedades para Investimento - Adoção Inicial CPC","equity",""
"account_template_203030106","2.03.03.01.06","Ajustes Acumulados de Conversão","equity",""
"account_template_203030130","2.03.03.01.30","(-) Ajustes de Avaliação Patrimonial Negativos","equity",""
"account_template_203030190","2.03.03.01.90","Outros Resultados Abrangentes - Ajustes de Avaliação Patrimonial","equity",""
"account_template_203030201","2.03.03.02.01","Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda - Reflexa","equity",""
"account_template_203030202","2.03.03.02.02","Contrapartidas Ajustes em Operações de Hedge - Reflexa","equity",""
"account_template_203030203","2.03.03.02.03","Contrapartida Diferença Positiva de Ativo Imobilizado Transferido para Propriedades para Investimento - Reflexa","equity",""
"account_template_203030204","2.03.03.02.04","Contrapartida Ajustes Planos de Benefícios a Empregados - Reflexa","equity",""
"account_template_203030205","2.03.03.02.05","Contrapartida Ajustes Imobilizado e Propriedades para Investimento - Adoção Inicial CPC - Reflexa","equity",""
"account_template_203030206","2.03.03.02.06","Ajustes Acumulados de Conversão - Reflexa","equity",""
"account_template_203030230","2.03.03.02.30","(-) Ajustes de Avaliação Patrimonial Negativos - Reflexa","equity",""
"account_template_203030290","2.03.03.02.90","Outros Resultados Abrangentes - Ajustes de Avaliação Patrimonial - Reflexa","equity",""
"account_template_203040101","2.03.04.01.01","Lucros Acumulados e/ou Saldo à Disposição da Assembleia","equity",""
"account_template_203040105","2.03.04.01.05","Contraprestação Contingente - Combinação de Negócios - Patrimônio Líquido","equity",""
"account_template_203040110","2.03.04.01.10","Ajustes de Exercícios Anteriores","equity",""
"account_template_203040111","2.03.04.01.11","(-) Prejuízos Acumulados","equity",""
"account_template_203040112","2.03.04.01.12","(-) Ações em Tesouraria","equity",""
"account_template_203040115","2.03.04.01.15","(-) Transações de Capital","equity",""
"account_template_203040190","2.03.04.01.90","Contas do Patrimônio Líquido Não Classificadas","equity",""
"account_template_30101010101","3.01.01.01.01.01","Receita de Exportação Direta de Mercadorias e Produtos","income",""
"account_template_30101010102","3.01.01.01.01.02","Receita de Vendas de Mercadorias e Produtos a Comercial Exportadora com Fim Específico de Exportação","income",""
"account_template_30101010103","3.01.01.01.01.03","Receita de Exportação de Serviços","income",""
"account_template_30101010104","3.01.01.01.01.04","Receita da Venda de Produtos de Fabricação Própria no Mercado Interno","income",""
"account_template_30101010105","3.01.01.01.01.05","Receita da Revenda de Mercadorias no Mercado Interno","income",""
"account_template_30101010106","3.01.01.01.01.06","Receita da Prestação de Serviços no Mercado Interno","income",""
"account_template_30101010107","3.01.01.01.01.07","Receita da Venda de Unidades Imobiliárias","income",""
"account_template_30101010108","3.01.01.01.01.08","Receita da Locação de Bens Móveis e Imóveis","income",""
"account_template_30101010120","3.01.01.01.01.20","Receita de Contrato de Construção","income",""
"account_template_30101010125","3.01.01.01.01.25","Receita de Direito de Exploração Serviço Público","income",""
"account_template_30101010130","3.01.01.01.01.30","Receita de Securitização de Créditos","income",""
"account_template_30101010198","3.01.01.01.01.98","Outras Receitas da Atividade Geral","income",""
"account_template_30101010201","3.01.01.01.02.01","(-) Vendas Canceladas e Devoluções de Vendas","expense",""
"account_template_30101010202","3.01.01.01.02.02","(-) Descontos Incondicionais e Abatimentos","expense",""
"account_template_30101010203","3.01.01.01.02.03","(-) ICMS","expense",""
"account_template_30101010204","3.01.01.01.02.04","(-) COFINS Sobre Receita Bruta","expense",""
"account_template_30101010205","3.01.01.01.02.05","(-) PIS/PASEP Sobre Receita Bruta","expense",""
"account_template_30101010206","3.01.01.01.02.06","(-) ISS","expense",""
"account_template_30101010209","3.01.01.01.02.09","(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços","expense",""
"account_template_30101010210","3.01.01.01.02.10","(-) Ajuste a Valor Presente sobre Receita Bruta","expense",""
"account_template_30101010260","3.01.01.01.02.60","(-) CPC 47 - Modificações Contratuais","expense",""
"account_template_30101010262","3.01.01.01.02.62","(-) CPC 47 - Reconhecimento de Passivos de Contrato - Garantias","expense",""
"account_template_30101010264","3.01.01.01.02.64","(-) CPC 47 - Reconhecimento de Passivos de Contrato - Direitos não Exercidos","expense",""
"account_template_30101010266","3.01.01.01.02.66","(-) CPC 47 - Reconhecimento de Passivos de Contrato - Serviços de Custódia - Vendas para Entrega Futura","expense",""
"account_template_30101010268","3.01.01.01.02.68","(-) CPC 47 - Preço de Transação - Contraprestações Variáveis","expense",""
"account_template_30101010270","3.01.01.01.02.70","(-) CPC 47 - Preço de Transação - Reavaliações de Contraprestação Variável","expense",""
"account_template_30101010272","3.01.01.01.02.72","(-) CPC 47 - Preço de Transação - Contraprestações Pagas ou a Pagar","expense",""
"account_template_30101010274","3.01.01.01.02.74","(-) CPC 47 - Preço de Transação - Obrigações de Desempenho","expense",""
"account_template_30101010276","3.01.01.01.02.76","(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Não Recebimento de Contraprestação","expense",""
"account_template_30101010278","3.01.01.01.02.78","(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Passivos de Contrato - Direito à Devolução","expense",""
"account_template_30101010280","3.01.01.01.02.80","(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Passivos de Contrato - Direito de Aquisição Opcional","expense",""
"account_template_30101030101","3.01.01.03.01.01","(-) Custo dos Produtos de Fabricação Própria Vendidos","expense_direct_cost",""
"account_template_30101030102","3.01.01.03.01.02","(-) Custo das Mercadorias Revendidas","expense_direct_cost",""
"account_template_30101030103","3.01.01.03.01.03","(-) Custo dos Serviços Prestados","expense_direct_cost",""
"account_template_30101030104","3.01.01.03.01.04","(-) Custo das Unidades Imobiliárias Vendidas","expense_direct_cost",""
"account_template_30101030110","3.01.01.03.01.10","(-) Custo dos Bens Arrendados","expense_direct_cost",""
"account_template_30101030120","3.01.01.03.01.20","(-) Custo de Construção","expense_direct_cost",""
"account_template_30101030130","3.01.01.03.01.30","(-) Custo de Operação de Securitização","expense_direct_cost",""
"account_template_30101050101","3.01.01.05.01.01","Variações Cambiais Ativas","income_other",""
"account_template_30101050102","3.01.01.05.01.02","Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade","income_other",""
"account_template_30101050103","3.01.01.05.01.03","Ganhos em Operações Day-Trade","income_other",""
"account_template_30101050104","3.01.01.05.01.04","Receitas de Juros sobre o Capital Próprio","income_other",""
"account_template_30101050105","3.01.01.05.01.05","Outras Receitas Financeiras","income_other",""
"account_template_30101050106","3.01.01.05.01.06","Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial","income_other",""
"account_template_30101050107","3.01.01.05.01.07","Resultados Positivos em SCP Avaliadas pelo Método de Equivalência Patrimonial","income_other",""
"account_template_30101050108","3.01.01.05.01.08","Rendimentos e Ganhos de Capital Auferidos no Exterior","income_other",""
"account_template_30101050109","3.01.01.05.01.09","Reversão das Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)","income_other",""
"account_template_30101050110","3.01.01.05.01.10","Reversão dos Saldos das Provisões","income_other",""
"account_template_30101050111","3.01.01.05.01.11","Prêmios Recebidos na Emissão de Debêntures","income_other",""
"account_template_30101050112","3.01.01.05.01.12","Doações e Subvenções para Custeio ou Operações","income_other",""
"account_template_30101050113","3.01.01.05.01.13","Doações e Subvenções para Investimentos","income_other",""
"account_template_30101050114","3.01.01.05.01.14","Receitas de Reclassificação de Ajustes de Avaliação Patrimonial","income_other",""
"account_template_30101050115","3.01.01.05.01.15","Receitas de Reclassificação de Ajustes de Avaliação Patrimonial - Reflexo","income_other",""
"account_template_30101050116","3.01.01.05.01.16","Receitas Financeiras Decorrentes de Ajustes ao Valor Presente","income_other",""
"account_template_30101050117","3.01.01.05.01.17","Ganho Por Compra Vantajosa em Investimentos","income_other",""
"account_template_30101050118","3.01.01.05.01.18","Amortização de Menos-Valia","income_other",""
"account_template_30101050119","3.01.01.05.01.19","Receita de Aluguel de Bens Imóveis - Atividade Não Principal","income_other",""
"account_template_30101050120","3.01.01.05.01.20","Receita de Aluguel de Bens Móveis - Atividade Não Principal","income_other",""
"account_template_30101050121","3.01.01.05.01.21","Créditos Presumidos de IPI","income_other",""
"account_template_30101050122","3.01.01.05.01.22","Créditos Presumidos de PIS/COFINS","income_other",""
"account_template_30101050123","3.01.01.05.01.23","Outros Créditos Fiscais Presumidos","income_other",""
"account_template_30101050124","3.01.01.05.01.24","Multas e Outras Vantagens Recebidas","income_other",""
"account_template_30101050125","3.01.01.05.01.25","Lucros e Dividendos Derivados de Participações Societárias Avaliadas pelo Custos de Aquisição","income_other",""
"account_template_30101050126","3.01.01.05.01.26","Receitas com Empréstimos de Valores Mobiliários","income_other",""
"account_template_30101050127","3.01.01.05.01.27","Rendimentos Auferidos em Operações de Mútuo – Partes Relacionadas","income_other",""
"account_template_30101050128","3.01.01.05.01.28","Rendimentos Auferidos em Operações de Mútuo – Partes Não Relacionadas","income_other",""
"account_template_30101050129","3.01.01.05.01.29","Rendimentos Auferidos com Debêntures - Emitente Partes  Relacionadas","income_other",""
"account_template_30101050130","3.01.01.05.01.30","Rendimentos Auferidos com Debêntures - Emitente Partes Não Relacionadas","income_other",""
"account_template_30101050131","3.01.01.05.01.31","Rendimentos Auferidos com Títulos Públicos","income_other",""
"account_template_30101050132","3.01.01.05.01.32","Juros Auferidos com Outros Ativos Financeiros Mensurados Pelo Custo Amortizado","income_other",""
"account_template_30101050133","3.01.01.05.01.33","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  para Negociação - Não Hedge – Valor Justo pelo Resultado (VJPR).","income_other",""
"account_template_30101050134","3.01.01.05.01.34","Ganho de Ajustes a Valor Justo  - Instrumentos Financeiros  Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial","income_other",""
"account_template_30101050135","3.01.01.05.01.35","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge  de Valor Justo","income_other",""
"account_template_30101050136","3.01.01.05.01.36","Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial","income_other",""
"account_template_30101050137","3.01.01.05.01.37","Ganho de Ajustes a Valor Justo - Item Objeto de Hedge de Valor Justo","income_other",""
"account_template_30101050138","3.01.01.05.01.38","Ganho de Ajustes a Valor Justo - Propriedade para Investimento","income_other",""
"account_template_30101050139","3.01.01.05.01.39","Ganho de Ajustes a Valor Justo - Ativo Biológico Consumível","income_other",""
"account_template_30101050140","3.01.01.05.01.40","Ganho de Ajustes a Valor Justo - Ativo Biológico de Produção","income_other",""
"account_template_30101050141","3.01.01.05.01.41","Ganho de Ajustes a Valor Justo - Ativos Não Circulantes Mantidos para Venda","income_other",""
"account_template_30101050142","3.01.01.05.01.42","Ganho de Ajustes a Valor Justo - Subscrição de Capital com demais Bens","income_other",""
"account_template_30101050143","3.01.01.05.01.43","Ganho de Ajustes a Valor Justo - Subscrição de Capital com Participação Societária","income_other",""
"account_template_30101050144","3.01.01.05.01.44","Ganho de Ajustes a Valor Justo - Aquisição de Participação Societária em Estágios","income_other",""
"account_template_30101050145","3.01.01.05.01.45","Ganho de Ajustes a Valor Justo - Decorrente de Permuta de Ativos ou Passivos","income_other",""
"account_template_30101050146","3.01.01.05.01.46","Ganho de Ajustes a Valor Justo - Outras Operações","income_other",""
"account_template_30101050148","3.01.01.05.01.48","Cash Discount Gain","income_other",""
"account_template_30101050199","3.01.01.05.01.99","Outras Receitas Operacionais","income_other",""
"account_template_30101070101","3.01.01.07.01.01","(-) Remuneração a Dirigentes e a Conselho de Administração","expense",""
"account_template_30101070102","3.01.01.07.01.02","(-) Ordenados, Salários, Gratificações e Outras Remunerações a Empregados","expense",""
"account_template_30101070103","3.01.01.07.01.03","(-) Outros Gastos com Pessoal","expense",""
"account_template_30101070104","3.01.01.07.01.04","(-) Outros Serviços Prestados por Pessoa Física ou Jurídica","expense",""
"account_template_30101070105","3.01.01.07.01.05","(-) Encargos Sociais - Previdência Social","expense",""
"account_template_30101070106","3.01.01.07.01.06","(-) Encargos Sociais - FGTS","expense",""
"account_template_30101070107","3.01.01.07.01.07","(-) Encargos Sociais – Outros","expense",""
"account_template_30101070108","3.01.01.07.01.08","(-) Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991)","expense",""
"account_template_30101070109","3.01.01.07.01.09","(-) Operações de Aquisição de Vale Cultura (Lei no 12.761/2012, art. 10).","expense",""
"account_template_30101070110","3.01.01.07.01.10","(-) Doações a Instituições de Ensino e Pesquisa (Lei nº 9.249/1995, art.13, § 2º)","expense",""
"account_template_30101070111","3.01.01.07.01.11","(-) Doações a Entidades Civis","expense",""
"account_template_30101070112","3.01.01.07.01.12","(-) Outras Contribuições, Doações e Patrocínios","expense",""
"account_template_30101070113","3.01.01.07.01.13","(-) Alimentação do Trabalhador","expense",""
"account_template_30101070114","3.01.01.07.01.14","(-) PIS/PASEP","expense",""
"account_template_30101070115","3.01.01.07.01.15","(-) COFINS","expense",""
"account_template_30101070116","3.01.01.07.01.16","(-) Demais Impostos, Taxas e Contribuições, exceto IR e CSLL","expense",""
"account_template_30101070117","3.01.01.07.01.17","(-) Arrendamento Mercantil","expense",""
"account_template_30101070118","3.01.01.07.01.18","(-) Aluguéis","expense",""
"account_template_30101070119","3.01.01.07.01.19","(-) Despesas com Veículos e de Conservação de Bens e Instalações","expense",""
"account_template_30101070120","3.01.01.07.01.20","(-) Propaganda, Publicidade e Patrocínio","expense",""
"account_template_30101070121","3.01.01.07.01.21","(-) Propaganda, Publicidade e Patrocínio de Assoc. Desportivas que Mantenha Equipe de Futebol Profissional","expense",""
"account_template_30101070122","3.01.01.07.01.22","(-) Multas","expense",""
"account_template_30101070123","3.01.01.07.01.23","(-) Encargos de Depreciação","expense_depreciation",""
"account_template_30101070124","3.01.01.07.01.24","(-) Encargos de Amortização","expense_depreciation",""
"account_template_30101070125","3.01.01.07.01.25","(-) Perdas em Operações de Crédito","expense",""
"account_template_30101070126","3.01.01.07.01.26","(-) Provisões para Férias","expense",""
"account_template_30101070127","3.01.01.07.01.27","(-) Provisões para 13º Salário de Empregados","expense",""
"account_template_30101070128","3.01.01.07.01.28","(-) Provisão para Perda de Estoque de Livros","expense",""
"account_template_30101070129","3.01.01.07.01.29","(-) Demais Provisões","expense",""
"account_template_30101070130","3.01.01.07.01.30","(-) Gratificações a Administradores","expense",""
"account_template_30101070131","3.01.01.07.01.31","(-) Royalties e Assistência Técnica - no PAÍS","expense",""
"account_template_30101070132","3.01.01.07.01.32","(-) Royalties e Assistência Técnica - no EXTERIOR","expense",""
"account_template_30101070133","3.01.01.07.01.33","(-) Assistência Médica, Odontológica e Farmacêutica a Empregados","expense",""
"account_template_30101070134","3.01.01.07.01.34","(-) Pesquisas Científicas e Tecnológicas","expense",""
"account_template_30101070135","3.01.01.07.01.35","(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa","expense",""
"account_template_30101070136","3.01.01.07.01.36","(-) Despesas com Energia Elétrica","expense",""
"account_template_30101070137","3.01.01.07.01.37","(-) Despesas com Água e Esgoto","expense",""
"account_template_30101070138","3.01.01.07.01.38","(-) Despesas com Telefone e Internet","expense",""
"account_template_30101070139","3.01.01.07.01.39","(-) Despesas com Correios e Malotes","expense",""
"account_template_30101070140","3.01.01.07.01.40","(-) Despesas com Seguros","expense",""
"account_template_30101070141","3.01.01.07.01.41","(-) Benefícios Previdenciários a Empregados","expense",""
"account_template_30101070142","3.01.01.07.01.42","(-) Fundo de Aposentadora Individual - FAPI","expense",""
"account_template_30101070143","3.01.01.07.01.43","(-) Planos de Poupança e Investimento - PAIT","expense",""
"account_template_30101070144","3.01.01.07.01.44","(-) Pesquisa e Desenvolvimento Abrangidas no Programa Rota 2030","expense",""
"account_template_30101090101","3.01.01.09.01.01","(-) Variações Cambiais Passivas","expense",""
"account_template_30101090102","3.01.01.09.01.02","(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade","expense",""
"account_template_30101090103","3.01.01.09.01.03","(-) Perdas em Operações Day-Trade","expense",""
"account_template_30101090104","3.01.01.09.01.04","(-) Despesas de Juros sobre o Capital Próprio","expense",""
"account_template_30101090105","3.01.01.09.01.05","(-) Despesas de Remuneração de Debêntures","expense",""
"account_template_30101090106","3.01.01.09.01.06","(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida","expense",""
"account_template_30101090107","3.01.01.09.01.07","(-) Despesas Financeiras Relativas a Arrendamento","expense",""
"account_template_30101090108","3.01.01.09.01.08","(-) Outras Despesas Financeiras","expense",""
"account_template_30101090109","3.01.01.09.01.09","(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial","expense",""
"account_template_30101090110","3.01.01.09.01.10","(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial","expense",""
"account_template_30101090111","3.01.01.09.01.11","(-) Perdas em Operações Realizadas no Exterior","expense",""
"account_template_30101090112","3.01.01.09.01.12","(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)","expense",""
"account_template_30101090113","3.01.01.09.01.13","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial","expense",""
"account_template_30101090114","3.01.01.09.01.14","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo","expense",""
"account_template_30101090115","3.01.01.09.01.15","(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente","expense",""
"account_template_30101090116","3.01.01.09.01.16","(-) Encargos de Depreciação de Bens Objeto de Arrendamento","expense_depreciation",""
"account_template_30101090117","3.01.01.09.01.17","(-) Encargos de Amortização de Mais -Valia","expense_depreciation",""
"account_template_30101090118","3.01.01.09.01.18","(-) Aluguéis de Bens Imóveis- Locador  Parte Relacionada","expense",""
"account_template_30101090119","3.01.01.09.01.19","(-) Aluguéis de Bens Imóveis Locador  Parte Não Relacionada","expense",""
"account_template_30101090120","3.01.01.09.01.20","(-) Despesas com Empréstimos de Valores Mobiliários","expense",""
